filename,folder,label,brightness_mean,brightness_std,brightness_max,brightness_min,brightness_p95,block_mean_var,block_mean_max,block_mean_min,block_top3_mean,bright_block_count,bright_pixel_ratio,connected_component_count,largest_component_area,largest_component_ratio,sobel_mean,laplacian_var,rgb_r_mean,rgb_g_mean,rgb_b_mean,rgb_r_p95,rgb_red_ratio_mean,red_over_green_mean,red_over_blue_mean,red_dominance_mean,bright_red_pixel_ratio,bright_red_mean_dominance,bright_red_mean_intensity,bright_red_component_count,bright_red_largest_component_ratio
177,light,1,106.91948699951172,22.622373580932617,255.0,56.0,141.0,430.30584716796875,169.07801818847656,69.88636016845703,144.87554931640625,0.0,0.007653061224489796,49.0,231.0,0.004603794642857143,20.6648006439209,320.409912109375,73.62643432617188,120.73491668701172,123.27027130126953,121.0,0.22528862953186035,-47.10847854614258,-49.64383316040039,-49.682735443115234,0.0,0.0,0.0,0.0,0.0
178,light,1,106.7615966796875,23.614309310913086,255.0,58.0,142.0,462.619384765625,177.8088836669922,74.15599060058594,147.9163818359375,0.0,0.011379942602040817,55.0,455.0,0.009068080357142858,20.512224197387695,333.6554260253906,73.39820098876953,120.61890411376953,123.14727783203125,122.0,0.224251389503479,-47.220703125,-49.74908447265625,-49.764610290527344,1.992984693877551e-05,39.0,241.0,1.0,1.992984693877551e-05
179,light,1,104.8133773803711,27.5810604095459,255.0,62.0,149.0,647.0465698242188,197.60740661621094,74.81869506835938,156.7491455078125,0.0,0.021145567602040817,54.0,946.0,0.018853635204081634,21.09288215637207,376.6911926269531,72.73873901367188,118.09231567382812,120.8184814453125,133.0,0.22421367466449738,-45.35357666015625,-48.07973861694336,-48.08217239379883,1.992984693877551e-05,47.0,233.0,1.0,1.992984693877551e-05
180,light,1,103.21643829345703,23.354379653930664,255.0,63.0,144.0,445.15399169921875,173.9061737060547,76.76187896728516,146.43389892578125,0.0,0.010463169642857142,77.0,314.0,0.00625797193877551,21.185251235961914,398.2484130859375,70.10951232910156,116.9382553100586,119.6649169921875,125.0,0.22097502648830414,-46.82874298095703,-49.55540466308594,-49.55927276611328,0.0,0.0,0.0,0.0,0.0
181,light,1,108.28047180175781,22.023283004760742,253.0,63.0,147.0,397.4656677246094,163.61875915527344,78.69214630126953,147.17218017578125,0.0,0.005420918367346939,61.0,137.0,0.002730389030612245,19.662643432617188,316.7537841796875,75.0927505493164,122.05143737792969,124.59452819824219,129.0,0.22703392803668976,-46.95868682861328,-49.501773834228516,-49.5120964050293,1.992984693877551e-05,38.0,236.0,1.0,1.992984693877551e-05
182,light,1,103.58340454101562,23.27811050415039,255.0,58.0,141.0,439.35113525390625,167.09925842285156,73.07747650146484,145.0478973388672,0.0,0.008769132653061224,42.0,355.0,0.007075095663265306,18.93947982788086,299.59326171875,72.05602264404297,116.61399841308594,119.43218231201172,122.0,0.22702524065971375,-44.55797576904297,-47.376155853271484,-47.38043975830078,1.992984693877551e-05,39.0,233.0,1.0,1.992984693877551e-05
183,light,1,108.67050170898438,25.42491340637207,251.0,60.0,157.0,555.142333984375,181.8883819580078,77.19091033935547,158.89808654785156,0.0,0.013572225765306123,56.0,474.0,0.009446747448979591,21.981225967407227,361.0448913574219,81.91217041015625,119.49495697021484,123.29730987548828,145.0,0.2451895922422409,-37.58279037475586,-41.3851432800293,-41.385860443115234,0.0,0.0,0.0,0.0,0.0
184,light,1,112.5802001953125,21.272689819335938,249.0,60.0,153.0,381.65118408203125,163.0938262939453,84.06663513183594,152.4816436767578,0.0,0.004643654336734694,68.0,54.0,0.0010762117346938774,21.28371810913086,320.48663330078125,85.1318130493164,123.70559692382812,127.38623809814453,139.0,0.2479994297027588,-38.57378005981445,-42.254425048828125,-42.25494384765625,0.0,0.0,0.0,0.0,0.0
185,light,1,113.14183807373047,23.606496810913086,241.0,57.0,158.0,487.115478515625,178.83851623535156,81.37809753417969,158.0255126953125,0.0,0.008011798469387755,68.0,236.0,0.00470344387755102,21.123085021972656,295.2322082519531,87.13404846191406,123.6934585571289,127.16575622558594,145.0,0.25209468603134155,-36.559410095214844,-40.031707763671875,-40.032623291015625,0.0,0.0,0.0,0.0,0.0
186,light,1,104.4286880493164,26.4570255279541,255.0,61.0,143.0,592.0780639648438,179.89283752441406,71.84246063232422,151.26947021484375,0.0,0.013532366071428572,46.0,597.0,0.01189811862244898,18.326705932617188,286.60186767578125,75.4942398071289,116.26893615722656,119.42386627197266,126.0,0.23548857867717743,-40.77469253540039,-43.92962646484375,-43.99017333984375,0.0,0.0,0.0,0.0,0.0
187,light,1,104.36341857910156,26.743396759033203,255.0,59.0,142.0,595.273193359375,177.35260009765625,70.09658813476562,151.12461853027344,0.0,0.013651945153061224,41.0,584.0,0.011639030612244899,18.60211753845215,308.6386413574219,74.9890365600586,116.4227294921875,119.35582733154297,124.0,0.2341862916946411,-41.433692932128906,-44.366790771484375,-44.46213150024414,3.985969387755102e-05,34.0,234.0,2.0,1.992984693877551e-05
188,light,1,106.36956024169922,28.032129287719727,255.0,57.0,144.0,651.4609985351562,185.2217254638672,68.81198120117188,156.4747314453125,0.0,0.018176020408163265,38.0,811.0,0.016163105867346938,18.90181541442871,331.8700866699219,76.62633514404297,118.56784057617188,121.5780258178711,127.0,0.2343531996011734,-41.941505432128906,-44.951690673828125,-45.01046371459961,0.0,0.0,0.0,0.0,0.0
189,light,1,105.7471923828125,28.534961700439453,255.0,56.0,143.0,646.7535400390625,180.456298828125,67.1513442993164,157.57350158691406,0.0,0.02108577806122449,43.0,932.0,0.018574617346938774,19.304128646850586,361.8219909667969,76.31082916259766,117.81732177734375,120.79765319824219,126.0,0.23446056246757507,-41.50649642944336,-44.4868278503418,-44.516204833984375,0.0,0.0,0.0,0.0,0.0
190,light,1,107.44549560546875,29.44579315185547,255.0,57.0,152.0,724.9566650390625,201.39703369140625,69.73450469970703,163.3157196044922,1.0,0.029296875,47.0,1363.0,0.02716438137755102,18.624372482299805,360.54443359375,75.0008544921875,120.88534545898438,123.25703430175781,135.0,0.2269226312637329,-45.88448715209961,-48.25617980957031,-48.330039978027344,0.0,0.0,0.0,0.0,0.0
191,light,1,108.06867980957031,29.153488159179688,255.0,59.0,159.0,707.6995239257812,202.03753662109375,73.93181610107422,164.4307861328125,1.0,0.031349649234693876,45.0,1465.0,0.02919722576530612,18.513914108276367,365.6678161621094,74.96250915527344,121.84510803222656,123.90876007080078,145.0,0.22549092769622803,-46.88259506225586,-48.946250915527344,-49.03587341308594,1.992984693877551e-05,31.0,227.0,1.0,1.992984693877551e-05
192,light,1,100.75553894042969,10.72806453704834,206.0,63.0,115.0,93.05087280273438,113.66413879394531,79.25757598876953,113.42911529541016,0.0,1.992984693877551e-05,1.0,1.0,1.992984693877551e-05,9.257808685302734,63.57728958129883,65.37049865722656,116.03356170654297,114.89698028564453,79.0,0.2198861539363861,-50.66306686401367,-49.526485443115234,-51.522640228271484,0.0,0.0,0.0,0.0,0.0
193,light,1,104.49340057373047,18.4549560546875,255.0,64.0,127.0,260.47119140625,154.5103302001953,78.73585510253906,133.35450744628906,0.0,0.004902742346938775,55.0,90.0,0.001793686224489796,16.363672256469727,293.9462585449219,68.47108459472656,119.6455307006836,121.24571228027344,100.0,0.21720750629901886,-51.17444610595703,-52.77463150024414,-53.20647430419922,1.992984693877551e-05,61.0,247.0,1.0,1.992984693877551e-05
194,light,1,103.57646942138672,21.55331802368164,255.0,63.0,128.0,363.7624206542969,171.39566040039062,76.04495239257812,140.24627685546875,0.0,0.01136001275510204,41.0,493.0,0.009825414540816327,16.791563034057617,305.9883117675781,69.14652252197266,118.01519012451172,119.85716247558594,105.0,0.21995073556900024,-48.8686637878418,-50.71063995361328,-51.06614685058594,1.992984693877551e-05,45.0,241.0,1.0,1.992984693877551e-05
195,light,1,113.0214614868164,28.52165985107422,254.0,63.0,165.0,717.4163208007812,200.60345458984375,77.35330200195312,167.25482177734375,1.0,0.022739955357142856,66.0,951.0,0.01895328443877551,20.790775299072266,424.67681884765625,86.55219268798828,123.75133514404297,127.3963851928711,156.0,0.24814561009407043,-37.19913864135742,-40.84418869018555,-40.85520935058594,0.0,0.0,0.0,0.0,0.0
196,light,1,114.89198303222656,25.583721160888672,248.0,70.0,164.0,545.1111450195312,181.3851776123047,82.0955581665039,161.17152404785156,0.0,0.017159598214285716,86.0,692.0,0.013791454081632654,20.997455596923828,343.26092529296875,88.91192626953125,125.32734680175781,129.5001983642578,154.0,0.2520904541015625,-36.4154167175293,-40.5882682800293,-40.58914566040039,3.985969387755102e-05,38.0,236.0,1.0,3.985969387755102e-05
197,light,1,110.89391326904297,21.943586349487305,227.0,70.0,150.0,404.03851318359375,167.065673828125,81.11880493164062,149.49267578125,0.0,0.0049824617346938774,55.0,60.0,0.0011957908163265306,19.44634437561035,259.0532531738281,85.05949401855469,121.36262512207031,125.03060913085938,138.0,0.25123530626296997,-36.303131103515625,-39.97112274169922,-39.97187805175781,0.0,0.0,0.0,0.0,0.0
198,light,1,117.24015808105469,15.292160987854004,252.0,0.0,139.0,146.07077026367188,145.2493896484375,92.15702819824219,139.2023162841797,0.0,0.0029496173469387753,53.0,30.0,0.0005978954081632653,13.560588836669922,359.8873596191406,112.41244506835938,122.8644790649414,101.0948486328125,137.0,0.3339850902557373,-10.45202922821045,11.317602157592773,-10.4921875,1.992984693877551e-05,41.0,229.0,1.0,1.992984693877551e-05
199,light,1,106.51851654052734,20.480558395385742,252.0,45.0,149.0,282.8972473144531,151.02369689941406,81.3620834350586,141.30332946777344,0.0,0.004942602040816327,72.0,55.0,0.001096141581632653,17.13368034362793,574.42578125,101.12394714355469,112.12483978271484,91.96035766601562,149.0,0.3312380313873291,-11.000896453857422,9.163583755493164,-11.091118812561035,0.0,0.0,0.0,0.0,0.0
200,light,1,108.58488464355469,19.536378860473633,227.0,49.0,151.0,299.192626953125,155.1045379638672,82.74141693115234,144.7942657470703,0.0,0.001634247448979592,44.0,10.0,0.0001992984693877551,18.93040657043457,635.6167602539062,103.2442398071289,114.28782653808594,93.30410766601562,149.0,0.3322213590145111,-11.043586730957031,9.940131187438965,-11.125797271728516,0.0,0.0,0.0,0.0,0.0
201,light,1,111.56106567382812,19.164745330810547,250.0,51.0,150.0,271.76458740234375,157.26211547851562,87.83358001708984,144.97523498535156,0.0,0.004444355867346939,72.0,32.0,0.0006377551020408163,17.928802490234375,584.9722290039062,107.38163757324219,116.83125305175781,95.48511505126953,149.0,0.33610233664512634,-9.449617385864258,11.896524429321289,-9.549166679382324,0.0,0.0,0.0,0.0,0.0
202,light,1,108.24446105957031,26.268173217773438,242.0,55.0,172.0,571.3715209960938,183.64797973632812,79.5727310180664,162.54176330566406,0.0,0.015963807397959183,141.0,331.0,0.006596779336734694,21.382080078125,841.5507202148438,103.96855163574219,113.36276245117188,93.09931182861328,172.0,0.33514100313186646,-9.39421272277832,10.869239807128906,-9.528998374938965,0.0,0.0,0.0,0.0,0.0
203,light,1,105.87535858154297,27.094905853271484,245.0,50.0,169.0,600.2133178710938,174.14666748046875,74.72107696533203,158.5178680419922,0.0,0.014528858418367346,136.0,311.0,0.006198182397959184,23.230411529541016,1022.9644165039062,102.13430786132812,110.77461242675781,90.62067413330078,170.0,0.3366607427597046,-8.64030647277832,11.513631820678711,-8.715103149414062,0.0,0.0,0.0,0.0,0.0
204,light,1,106.29364776611328,26.769378662109375,241.0,55.0,169.0,579.050537109375,174.6459197998047,76.81147003173828,159.2278289794922,0.0,0.018594547193877552,97.0,662.0,0.013193558673469387,21.41166877746582,905.6494140625,102.19710540771484,111.52297973632812,90.2227783203125,170.0,0.3361634910106659,-9.325873374938965,11.974329948425293,-9.43468952178955,0.0,0.0,0.0,0.0,0.0
205,light,1,107.2139663696289,22.4918212890625,241.0,62.0,156.0,390.60723876953125,167.46420288085938,79.61983489990234,150.64834594726562,0.0,0.008589764030612245,94.0,211.0,0.004205197704081632,19.223712921142578,722.0697631835938,102.80867004394531,112.66852569580078,90.580078125,156.0,0.33587849140167236,-9.859853744506836,12.228595733642578,-9.973931312561035,0.0,0.0,0.0,0.0,0.0
206,light,1,118.94473266601562,13.405939102172852,222.0,82.0,142.0,124.12266540527344,145.58787536621094,96.45234680175781,138.7042236328125,0.0,0.000896843112244898,31.0,5.0,9.964923469387755e-05,14.645020484924316,398.2303161621094,114.1760025024414,124.77582550048828,101.58958435058594,138.0,0.3352664113044739,-10.599828720092773,12.586416244506836,-10.632673263549805,0.0,0.0,0.0,0.0,0.0
207,light,1,110.74195098876953,19.914997100830078,238.0,68.0,151.0,301.7259216308594,161.72222900390625,85.64049530029297,147.2626190185547,0.0,0.0052016900510204085,77.0,48.0,0.0009566326530612245,18.983911514282227,715.8150634765625,106.63668060302734,116.09986877441406,94.04715728759766,150.0,0.33679160475730896,-9.463189125061035,12.58952522277832,-9.567342758178711,0.0,0.0,0.0,0.0,0.0
208,light,1,104.65302276611328,33.00859832763672,242.0,27.0,185.0,924.5201416015625,199.41969299316406,72.75950622558594,173.15818786621094,0.0,0.02907764668367347,132.0,1143.0,0.02277981505102041,25.523902893066406,1131.6016845703125,101.41866302490234,109.03874206542969,90.71965026855469,186.0,0.337347149848938,-7.620077133178711,10.699019432067871,-7.8240790367126465,0.0,0.0,0.0,0.0,0.0
209,light,1,104.57011413574219,37.491024017333984,248.0,35.0,195.0,1178.32421875,201.7732391357422,66.88130950927734,178.94830322265625,1.0,0.04237085459183673,101.0,1911.0,0.0380859375,28.853713989257812,1318.525146484375,101.38590240478516,108.53954315185547,92.57769012451172,196.0,0.33571749925613403,-7.153639316558838,8.808215141296387,-7.355807781219482,0.0,0.0,0.0,0.0,0.0
11875858055_b291d73a36_o,fire_light,1,109.82483673095703,43.799354553222656,255.0,8.0,173.0,1549.37646484375,176.1565399169922,39.345455169677734,169.1599884033203,0.0,0.012775031887755101,26.0,538.0,0.010722257653061224,26.41468048095703,417.5329284667969,115.56829833984375,106.94369506835938,109.59556579589844,236.0,0.338800847530365,8.624601364135742,5.97273588180542,3.5816128253936768,0.00763313137755102,55.15665817260742,254.72845458984375,40.0,0.0040058992346938774
11876299854_f22f787159_o,fire_light,1,130.71165466308594,44.528297424316406,254.0,12.0,176.0,1614.4468994140625,171.88998413085938,65.2607421875,171.5463104248047,0.0,0.016621492346938774,38.0,414.0,0.00825095663265306,26.935808181762695,451.6309509277344,135.7263641357422,128.43516540527344,129.27174377441406,204.0,0.34602999687194824,7.291194915771484,6.454619884490967,2.499880313873291,0.0071548150510204085,49.42897033691406,254.36212158203125,81.0,0.0007174744897959184
19197957859_cb989ed680_o,fire_light,1,62.897640228271484,41.46476745605469,254.0,0.0,139.0,1327.274658203125,135.58888244628906,13.168889045715332,127.46624755859375,0.0,0.0018933354591836734,8.0,51.0,0.001016422193877551,30.671192169189453,466.7227478027344,75.36001586914062,57.17161560058594,59.724090576171875,219.0,0.3974006772041321,18.188396453857422,15.635921478271484,7.173868179321289,0.0013552295918367347,46.05882263183594,253.5735321044922,9.0,0.0006576849489795918
25268092618_d42532a7db_o,fire_light,1,67.40166473388672,59.14859390258789,228.0,2.0,195.0,3181.56005859375,189.56161499023438,5.557575702667236,183.7105255126953,0.0,0.027004942602040817,4.0,1336.0,0.02662627551020408,12.374122619628906,40.16685104370117,74.54998779296875,63.46751403808594,68.66812896728516,200.0,0.34818965196609497,11.082469940185547,5.8818559646606445,3.699457883834839,0.0012356505102040817,34.935482025146484,232.38710021972656,3.0,0.001016422193877551
27866316047_a4b6968d59_o,fire_light,1,86.99375915527344,51.554195404052734,254.0,5.0,189.0,1920.98486328125,218.9065704345703,22.689393997192383,169.09327697753906,1.0,0.04067681760204082,18.0,1700.0,0.033880739795918366,30.148771286010742,109.58882904052734,116.78215026855469,75.07975769042969,70.19274139404297,253.0,0.43797755241394043,41.702388763427734,46.58940505981445,31.82651138305664,0.005141900510204082,44.488372802734375,249.9534912109375,53.0,0.0021723533163265306
28431966447_1533de1d5f_o,fire_light,1,80.93773651123047,36.77235794067383,248.0,6.0,150.0,790.3634643554688,138.64295959472656,32.59798049926758,126.92529296875,0.0,0.004205197704081632,31.0,31.0,0.0006178252551020409,58.58342742919922,847.95751953125,93.77034759521484,77.07483673095703,67.16655731201172,191.0,0.3888463079929352,16.695510864257812,26.60379409790039,15.079998016357422,0.003826530612244898,49.72916793823242,253.03125,32.0,0.0007174744897959184
28431969917_c7ae8874e7_o,fire_light,1,145.28741455078125,46.14530944824219,225.0,19.0,208.0,1677.3704833984375,206.9323272705078,65.69975280761719,201.5137481689453,1.0,0.1083187181122449,14.0,3421.0,0.06818000637755102,32.80897903442383,189.18582153320312,153.2774200439453,143.47976684570312,133.64244079589844,219.0,0.35602739453315735,9.797652244567871,19.634984970092773,8.857182502746582,0.0004384566326530612,58.318180084228516,253.5454559326172,5.0,0.00027901785714285713
28431970167_11c406b50f_o,fire_light,1,144.8079376220703,46.507991790771484,240.0,8.0,217.0,1584.404541015625,220.92889404296875,76.35151672363281,208.556884765625,2.0,0.11363998724489796,13.0,5632.0,0.11224489795918367,34.139217376708984,184.83958435058594,154.39556884765625,142.5951690673828,131.06076049804688,225.0,0.3624245822429657,11.800402641296387,23.334800720214844,11.583346366882324,1.992984693877551e-05,65.0,252.0,1.0,1.992984693877551e-05
